Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","185.26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","169.62","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5072","Variation de stock","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5072","Variation de stock","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","40.07","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","23.5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","193.49","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","191.45","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","47.9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","61.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","145.6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","130.09","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","3.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","2.66","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.84","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.34","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","15.59","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","14.14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","1.65","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","2.51","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","17.24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","16.65","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","6.5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","6.5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","10.74","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","45","Comores","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","10.15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","22.48","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","26.82","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","18.91","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","18.03","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","40.68","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","44.05","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","1.45","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","39.23","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","43.72","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","7.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","8.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","2.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","2.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.76","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","5.79","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","5.79","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","58.16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","64.47","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5072","Variation de stock","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5072","Variation de stock","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","19.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","15.69","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","44.59","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","54.57","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","12.47","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","13.94","Im","Données de la FAO basées sur une méthodologie d'imputation"
