date,Region,PaysDiff,Touristes
2020-09-01,Pacifique,Australie,18
2020-10-01,Pacifique,Australie,8
2020-11-01,Pacifique,Australie,3
2020-12-01,Pacifique,Australie,9
2021-01-01,Pacifique,Australie,9
2021-06-01,Pacifique,Australie,7
2021-07-01,Pacifique,Australie,9
2021-08-01,Pacifique,Australie,11
2021-09-01,Pacifique,Australie,20
2021-10-01,Pacifique,Australie,6
2021-11-01,Pacifique,Australie,11
2021-12-01,Pacifique,Australie,21
2022-01-01,Pacifique,Australie,28
2022-02-01,Pacifique,Australie,33
2022-03-01,Pacifique,Australie,77
2006-01-01,Pacifique,Autre Pacifique,28
2006-02-01,Pacifique,Autre Pacifique,28
2006-03-01,Pacifique,Autre Pacifique,22
2006-04-01,Pacifique,Autre Pacifique,21
2006-05-01,Pacifique,Autre Pacifique,10
2006-06-01,Pacifique,Autre Pacifique,9
2006-07-01,Pacifique,Autre Pacifique,136
2006-08-01,Pacifique,Autre Pacifique,47
2006-09-01,Pacifique,Autre Pacifique,18
2006-10-01,Pacifique,Autre Pacifique,28
2006-11-01,Pacifique,Autre Pacifique,33
2006-12-01,Pacifique,Autre Pacifique,35
2007-01-01,Pacifique,Autre Pacifique,39
2007-02-01,Pacifique,Autre Pacifique,21
2007-03-01,Pacifique,Autre Pacifique,35
2007-04-01,Pacifique,Autre Pacifique,37
2007-05-01,Pacifique,Autre Pacifique,22
2007-06-01,Pacifique,Autre Pacifique,13
2007-07-01,Pacifique,Autre Pacifique,24
2007-08-01,Pacifique,Autre Pacifique,33
2007-09-01,Pacifique,Autre Pacifique,63
2007-10-01,Pacifique,Autre Pacifique,17
2007-11-01,Pacifique,Autre Pacifique,17
2007-12-01,Pacifique,Autre Pacifique,64
2008-01-01,Pacifique,Autre Pacifique,33
2008-02-01,Pacifique,Autre Pacifique,21
2008-03-01,Pacifique,Autre Pacifique,23
2008-04-01,Pacifique,Autre Pacifique,15
2008-05-01,Pacifique,Autre Pacifique,24
2008-06-01,Pacifique,Autre Pacifique,68
2008-07-01,Pacifique,Autre Pacifique,29
2008-08-01,Pacifique,Autre Pacifique,18
2008-09-01,Pacifique,Autre Pacifique,35
2008-10-01,Pacifique,Autre Pacifique,14
2008-11-01,Pacifique,Autre Pacifique,25
2008-12-01,Pacifique,Autre Pacifique,44
2009-01-01,Pacifique,Autre Pacifique,23
2009-02-01,Pacifique,Autre Pacifique,15
2009-03-01,Pacifique,Autre Pacifique,27
2009-04-01,Pacifique,Autre Pacifique,19
2009-05-01,Pacifique,Autre Pacifique,31
2009-06-01,Pacifique,Autre Pacifique,50
2009-07-01,Pacifique,Autre Pacifique,60
2009-08-01,Pacifique,Autre Pacifique,16
2009-09-01,Pacifique,Autre Pacifique,77
2009-10-01,Pacifique,Autre Pacifique,33
2009-11-01,Pacifique,Autre Pacifique,118
2009-12-01,Pacifique,Autre Pacifique,80
2010-01-01,Pacifique,Autre Pacifique,27
2010-02-01,Pacifique,Autre Pacifique,18
2010-03-01,Pacifique,Autre Pacifique,16
2010-04-01,Pacifique,Autre Pacifique,20
2010-05-01,Pacifique,Autre Pacifique,20
2010-06-01,Pacifique,Autre Pacifique,26
2010-07-01,Pacifique,Autre Pacifique,26
2010-08-01,Pacifique,Autre Pacifique,18
2010-09-01,Pacifique,Autre Pacifique,78
2010-10-01,Pacifique,Autre Pacifique,5
2010-11-01,Pacifique,Autre Pacifique,31
2010-12-01,Pacifique,Autre Pacifique,51
2011-01-01,Pacifique,Autre Pacifique,22
2011-02-01,Pacifique,Autre Pacifique,51
2011-03-01,Pacifique,Autre Pacifique,26
2011-04-01,Pacifique,Autre Pacifique,16
2011-05-01,Pacifique,Autre Pacifique,24
2011-06-01,Pacifique,Autre Pacifique,19
2011-07-01,Pacifique,Autre Pacifique,49
2011-08-01,Pacifique,Autre Pacifique,12
2011-09-01,Pacifique,Autre Pacifique,26
2011-10-01,Pacifique,Autre Pacifique,24
2011-11-01,Pacifique,Autre Pacifique,41
2011-12-01,Pacifique,Autre Pacifique,37
2012-01-01,Pacifique,Autre Pacifique,17
2012-02-01,Pacifique,Autre Pacifique,7
2012-03-01,Pacifique,Autre Pacifique,16
2012-04-01,Pacifique,Autre Pacifique,36
2012-05-01,Pacifique,Autre Pacifique,44
2012-06-01,Pacifique,Autre Pacifique,15
2012-07-01,Pacifique,Autre Pacifique,25
2012-08-01,Pacifique,Autre Pacifique,19
2012-09-01,Pacifique,Autre Pacifique,16
2012-10-01,Pacifique,Autre Pacifique,26
2012-11-01,Pacifique,Autre Pacifique,26
2012-12-01,Pacifique,Autre Pacifique,42
2013-01-01,Pacifique,Autre Pacifique,31
2013-02-01,Pacifique,Autre Pacifique,31
2013-03-01,Pacifique,Autre Pacifique,31
2013-04-01,Pacifique,Autre Pacifique,8
2013-05-01,Pacifique,Autre Pacifique,28
2013-06-01,Pacifique,Autre Pacifique,39
2013-07-01,Pacifique,Autre Pacifique,29
2013-08-01,Pacifique,Autre Pacifique,5
2013-09-01,Pacifique,Autre Pacifique,6
2013-10-01,Pacifique,Autre Pacifique,7
2013-11-01,Pacifique,Autre Pacifique,3
2014-01-01,Pacifique,Autre Pacifique,3
2014-02-01,Pacifique,Autre Pacifique,2
2014-03-01,Pacifique,Autre Pacifique,5
2014-06-01,Pacifique,Autre Pacifique,2
2014-07-01,Pacifique,Autre Pacifique,13
2014-09-01,Pacifique,Autre Pacifique,4
2014-10-01,Pacifique,Autre Pacifique,7
2014-11-01,Pacifique,Autre Pacifique,38
2014-12-01,Pacifique,Autre Pacifique,4
2015-01-01,Pacifique,Autre Pacifique,10
2015-02-01,Pacifique,Autre Pacifique,1
2015-04-01,Pacifique,Autre Pacifique,2
2015-05-01,Pacifique,Autre Pacifique,3
2015-06-01,Pacifique,Autre Pacifique,3
2015-07-01,Pacifique,Autre Pacifique,6
2015-09-01,Pacifique,Autre Pacifique,1
2015-10-01,Pacifique,Autre Pacifique,1
2015-11-01,Pacifique,Autre Pacifique,1
2015-12-01,Pacifique,Autre Pacifique,1
2016-01-01,Pacifique,Autre Pacifique,9
2016-02-01,Pacifique,Autre Pacifique,5
2016-03-01,Pacifique,Autre Pacifique,6
2016-04-01,Pacifique,Autre Pacifique,35
2016-05-01,Pacifique,Autre Pacifique,10
2016-06-01,Pacifique,Autre Pacifique,16
2016-07-01,Pacifique,Autre Pacifique,13
2016-08-01,Pacifique,Autre Pacifique,13
2016-09-01,Pacifique,Autre Pacifique,37
2016-10-01,Pacifique,Autre Pacifique,24
2016-11-01,Pacifique,Autre Pacifique,30
2016-12-01,Pacifique,Autre Pacifique,26
2017-01-01,Pacifique,Autre Pacifique,19
2017-02-01,Pacifique,Autre Pacifique,73
2017-03-01,Pacifique,Autre Pacifique,114
2017-04-01,Pacifique,Autre Pacifique,22
2017-05-01,Pacifique,Autre Pacifique,20
2017-06-01,Pacifique,Autre Pacifique,46
2017-07-01,Pacifique,Autre Pacifique,25
2017-08-01,Pacifique,Autre Pacifique,18
2017-09-01,Pacifique,Autre Pacifique,16
2017-10-01,Pacifique,Autre Pacifique,12
2017-11-01,Pacifique,Autre Pacifique,13
2017-12-01,Pacifique,Autre Pacifique,49
2018-01-01,Pacifique,Autre Pacifique,18
2018-02-01,Pacifique,Autre Pacifique,60
2018-03-01,Pacifique,Autre Pacifique,38
2018-04-01,Pacifique,Autre Pacifique,28
2018-05-01,Pacifique,Autre Pacifique,34
2018-06-01,Pacifique,Autre Pacifique,82
2018-07-01,Pacifique,Autre Pacifique,154
2018-08-01,Pacifique,Autre Pacifique,37
2018-09-01,Pacifique,Autre Pacifique,26
2018-10-01,Pacifique,Autre Pacifique,37
2018-11-01,Pacifique,Autre Pacifique,21
2018-12-01,Pacifique,Autre Pacifique,27
2019-01-01,Pacifique,Autre Pacifique,21
2019-02-01,Pacifique,Autre Pacifique,22
2019-03-01,Pacifique,Autre Pacifique,20
2019-04-01,Pacifique,Autre Pacifique,18
2019-05-01,Pacifique,Autre Pacifique,14
2019-06-01,Pacifique,Autre Pacifique,43
2019-07-01,Pacifique,Autre Pacifique,13
2019-08-01,Pacifique,Autre Pacifique,55
2019-09-01,Pacifique,Autre Pacifique,24
2019-10-01,Pacifique,Autre Pacifique,27
2019-11-01,Pacifique,Autre Pacifique,20
2019-12-01,Pacifique,Autre Pacifique,15
2020-01-01,Pacifique,Autre Pacifique,17
2020-02-01,Pacifique,Autre Pacifique,34
2020-03-01,Pacifique,Autre Pacifique,2
2020-10-01,Pacifique,Autre Pacifique,2
2021-02-01,Pacifique,Autre Pacifique,1
2021-07-01,Pacifique,Autre Pacifique,1
2021-09-01,Pacifique,Autre Pacifique,3
2021-12-01,Pacifique,Autre Pacifique,1
2022-02-01,Pacifique,Autre Pacifique,5
2006-01-01,Pacifique,Cook,70
2006-02-01,Pacifique,Cook,20
2006-03-01,Pacifique,Cook,52
2006-04-01,Pacifique,Cook,33
2006-05-01,Pacifique,Cook,89
2006-06-01,Pacifique,Cook,59
2006-07-01,Pacifique,Cook,128
2006-08-01,Pacifique,Cook,32
2006-09-01,Pacifique,Cook,18
2006-10-01,Pacifique,Cook,101
2006-11-01,Pacifique,Cook,47
2006-12-01,Pacifique,Cook,83
2007-01-01,Pacifique,Cook,26
2007-02-01,Pacifique,Cook,21
2007-03-01,Pacifique,Cook,34
2007-04-01,Pacifique,Cook,38
2007-05-01,Pacifique,Cook,53
2007-06-01,Pacifique,Cook,132
2007-07-01,Pacifique,Cook,22
2007-08-01,Pacifique,Cook,42
2007-09-01,Pacifique,Cook,37
2007-10-01,Pacifique,Cook,9
2007-11-01,Pacifique,Cook,7
2007-12-01,Pacifique,Cook,43
2008-01-01,Pacifique,Cook,42
2008-02-01,Pacifique,Cook,11
2008-03-01,Pacifique,Cook,18
2008-04-01,Pacifique,Cook,26
2008-05-01,Pacifique,Cook,8
2008-06-01,Pacifique,Cook,63
2008-07-01,Pacifique,Cook,30
2008-08-01,Pacifique,Cook,14
2008-09-01,Pacifique,Cook,32
2008-10-01,Pacifique,Cook,26
2008-11-01,Pacifique,Cook,13
2008-12-01,Pacifique,Cook,26
2009-01-01,Pacifique,Cook,38
2009-02-01,Pacifique,Cook,14
2009-03-01,Pacifique,Cook,24
2009-04-01,Pacifique,Cook,15
2009-05-01,Pacifique,Cook,10
2009-06-01,Pacifique,Cook,25
2009-07-01,Pacifique,Cook,22
2009-08-01,Pacifique,Cook,15
2009-09-01,Pacifique,Cook,16
2009-10-01,Pacifique,Cook,22
2009-11-01,Pacifique,Cook,34
2009-12-01,Pacifique,Cook,33
2010-01-01,Pacifique,Cook,15
2010-02-01,Pacifique,Cook,13
2010-03-01,Pacifique,Cook,9
2010-04-01,Pacifique,Cook,27
2010-05-01,Pacifique,Cook,20
2010-06-01,Pacifique,Cook,30
2010-07-01,Pacifique,Cook,60
2010-08-01,Pacifique,Cook,22
2010-09-01,Pacifique,Cook,8
2010-10-01,Pacifique,Cook,15
2010-11-01,Pacifique,Cook,34
2010-12-01,Pacifique,Cook,12
2011-01-01,Pacifique,Cook,10
2011-02-01,Pacifique,Cook,4
2011-03-01,Pacifique,Cook,1
2011-04-01,Pacifique,Cook,23
2011-05-01,Pacifique,Cook,18
2011-06-01,Pacifique,Cook,37
2011-07-01,Pacifique,Cook,68
2011-08-01,Pacifique,Cook,53
2011-09-01,Pacifique,Cook,3
2011-10-01,Pacifique,Cook,7
2011-11-01,Pacifique,Cook,18
2011-12-01,Pacifique,Cook,42
2012-01-01,Pacifique,Cook,9
2012-02-01,Pacifique,Cook,17
2012-03-01,Pacifique,Cook,15
2012-04-01,Pacifique,Cook,18
2012-05-01,Pacifique,Cook,13
2012-06-01,Pacifique,Cook,9
2012-07-01,Pacifique,Cook,28
2012-08-01,Pacifique,Cook,20
2012-09-01,Pacifique,Cook,30
2012-10-01,Pacifique,Cook,10
2012-11-01,Pacifique,Cook,19
2012-12-01,Pacifique,Cook,27
2013-01-01,Pacifique,Cook,10
2013-02-01,Pacifique,Cook,5
2013-03-01,Pacifique,Cook,6
2013-04-01,Pacifique,Cook,16
2013-05-01,Pacifique,Cook,24
2013-06-01,Pacifique,Cook,14
2013-07-01,Pacifique,Cook,80
2013-08-01,Pacifique,Cook,2
2013-09-01,Pacifique,Cook,8
2013-10-01,Pacifique,Cook,5
2013-11-01,Pacifique,Cook,18
2013-12-01,Pacifique,Cook,24
2014-01-01,Pacifique,Cook,21
2014-02-01,Pacifique,Cook,13
2014-03-01,Pacifique,Cook,6
2014-04-01,Pacifique,Cook,11
2014-05-01,Pacifique,Cook,13
2014-06-01,Pacifique,Cook,16
2014-07-01,Pacifique,Cook,46
2014-08-01,Pacifique,Cook,27
2014-09-01,Pacifique,Cook,6
2014-10-01,Pacifique,Cook,11
2014-11-01,Pacifique,Cook,9
2014-12-01,Pacifique,Cook,12
2015-01-01,Pacifique,Cook,14
2015-02-01,Pacifique,Cook,7
2015-03-01,Pacifique,Cook,9
2015-04-01,Pacifique,Cook,29
2015-05-01,Pacifique,Cook,27
2015-06-01,Pacifique,Cook,37
2015-07-01,Pacifique,Cook,32
2015-08-01,Pacifique,Cook,29
2015-09-01,Pacifique,Cook,11
2015-10-01,Pacifique,Cook,47
2015-11-01,Pacifique,Cook,14
2015-12-01,Pacifique,Cook,43
2016-01-01,Pacifique,Cook,18
2016-02-01,Pacifique,Cook,8
2016-03-01,Pacifique,Cook,12
2016-04-01,Pacifique,Cook,44
2016-05-01,Pacifique,Cook,2
2016-06-01,Pacifique,Cook,30
2016-07-01,Pacifique,Cook,88
2016-08-01,Pacifique,Cook,9
2016-09-01,Pacifique,Cook,16
2016-10-01,Pacifique,Cook,50
2016-11-01,Pacifique,Cook,11
2016-12-01,Pacifique,Cook,40
2017-01-01,Pacifique,Cook,20
2017-02-01,Pacifique,Cook,27
2017-03-01,Pacifique,Cook,19
2017-04-01,Pacifique,Cook,18
2017-05-01,Pacifique,Cook,12
2017-06-01,Pacifique,Cook,81
2017-07-01,Pacifique,Cook,25
2017-08-01,Pacifique,Cook,20
2017-09-01,Pacifique,Cook,9
2017-10-01,Pacifique,Cook,28
2017-11-01,Pacifique,Cook,37
2017-12-01,Pacifique,Cook,58
2018-01-01,Pacifique,Cook,7
2018-02-01,Pacifique,Cook,12
2018-03-01,Pacifique,Cook,12
2018-04-01,Pacifique,Cook,6
2018-05-01,Pacifique,Cook,12
2018-06-01,Pacifique,Cook,9
2018-07-01,Pacifique,Cook,76
2018-08-01,Pacifique,Cook,19
2018-09-01,Pacifique,Cook,20
2018-10-01,Pacifique,Cook,18
2018-11-01,Pacifique,Cook,16
2018-12-01,Pacifique,Cook,36
2019-01-01,Pacifique,Cook,59
2019-02-01,Pacifique,Cook,11
2019-03-01,Pacifique,Cook,17
2019-04-01,Pacifique,Cook,19
2019-05-01,Pacifique,Cook,13
2019-06-01,Pacifique,Cook,31
2019-07-01,Pacifique,Cook,165
2019-08-01,Pacifique,Cook,19
2019-09-01,Pacifique,Cook,29
2019-10-01,Pacifique,Cook,29
2019-11-01,Pacifique,Cook,31
2019-12-01,Pacifique,Cook,33
2020-01-01,Pacifique,Cook,33
2020-02-01,Pacifique,Cook,20
2020-03-01,Pacifique,Cook,2
2022-03-01,Pacifique,Cook,1
2006-01-01,Pacifique,Fidji,12
2006-02-01,Pacifique,Fidji,4
2006-03-01,Pacifique,Fidji,3
2006-04-01,Pacifique,Fidji,12
2006-05-01,Pacifique,Fidji,3
2006-06-01,Pacifique,Fidji,8
2006-07-01,Pacifique,Fidji,75
2006-08-01,Pacifique,Fidji,15
2006-09-01,Pacifique,Fidji,7
2006-10-01,Pacifique,Fidji,15
2006-11-01,Pacifique,Fidji,3
2006-12-01,Pacifique,Fidji,9
2007-01-01,Pacifique,Fidji,13
2007-02-01,Pacifique,Fidji,31
2007-03-01,Pacifique,Fidji,28
2007-04-01,Pacifique,Fidji,18
2007-05-01,Pacifique,Fidji,15
2007-06-01,Pacifique,Fidji,18
2007-07-01,Pacifique,Fidji,11
2007-08-01,Pacifique,Fidji,19
2007-09-01,Pacifique,Fidji,6
2007-10-01,Pacifique,Fidji,12
2007-11-01,Pacifique,Fidji,8
2007-12-01,Pacifique,Fidji,2
2008-01-01,Pacifique,Fidji,8
2008-02-01,Pacifique,Fidji,5
2008-03-01,Pacifique,Fidji,5
2008-04-01,Pacifique,Fidji,5
2008-05-01,Pacifique,Fidji,10
2008-06-01,Pacifique,Fidji,4
2008-07-01,Pacifique,Fidji,13
2008-08-01,Pacifique,Fidji,4
2008-09-01,Pacifique,Fidji,3
2008-10-01,Pacifique,Fidji,5
2008-11-01,Pacifique,Fidji,8
2008-12-01,Pacifique,Fidji,26
2009-01-01,Pacifique,Fidji,5
2009-02-01,Pacifique,Fidji,8
2009-03-01,Pacifique,Fidji,20
2009-04-01,Pacifique,Fidji,2
2009-05-01,Pacifique,Fidji,7
2009-06-01,Pacifique,Fidji,15
2009-07-01,Pacifique,Fidji,18
2009-08-01,Pacifique,Fidji,5
2009-09-01,Pacifique,Fidji,2
2009-10-01,Pacifique,Fidji,3
2009-11-01,Pacifique,Fidji,37
2009-12-01,Pacifique,Fidji,9
2010-01-01,Pacifique,Fidji,9
2010-02-01,Pacifique,Fidji,7
2010-03-01,Pacifique,Fidji,8
2010-04-01,Pacifique,Fidji,3
2010-05-01,Pacifique,Fidji,3
2010-06-01,Pacifique,Fidji,17
2010-07-01,Pacifique,Fidji,3
2010-08-01,Pacifique,Fidji,4
2010-09-01,Pacifique,Fidji,21
2010-10-01,Pacifique,Fidji,3
2010-11-01,Pacifique,Fidji,21
2010-12-01,Pacifique,Fidji,9
2011-01-01,Pacifique,Fidji,8
2011-02-01,Pacifique,Fidji,31
2011-03-01,Pacifique,Fidji,4
2011-04-01,Pacifique,Fidji,8
2011-05-01,Pacifique,Fidji,3
2011-06-01,Pacifique,Fidji,9
2011-07-01,Pacifique,Fidji,13
2011-08-01,Pacifique,Fidji,9
2011-09-01,Pacifique,Fidji,12
2011-10-01,Pacifique,Fidji,6
2011-11-01,Pacifique,Fidji,27
2011-12-01,Pacifique,Fidji,9
2012-01-01,Pacifique,Fidji,2
2012-02-01,Pacifique,Fidji,10
2012-03-01,Pacifique,Fidji,8
2012-04-01,Pacifique,Fidji,6
2012-05-01,Pacifique,Fidji,22
2012-06-01,Pacifique,Fidji,6
2012-07-01,Pacifique,Fidji,8
2012-08-01,Pacifique,Fidji,1
2012-09-01,Pacifique,Fidji,8
2012-10-01,Pacifique,Fidji,5
2012-11-01,Pacifique,Fidji,11
2012-12-01,Pacifique,Fidji,5
2013-01-01,Pacifique,Fidji,4
2013-02-01,Pacifique,Fidji,13
2013-03-01,Pacifique,Fidji,9
2013-04-01,Pacifique,Fidji,5
2013-05-01,Pacifique,Fidji,2
2013-06-01,Pacifique,Fidji,14
2013-07-01,Pacifique,Fidji,2
2013-08-01,Pacifique,Fidji,2
2013-09-01,Pacifique,Fidji,17
2013-10-01,Pacifique,Fidji,11
2013-11-01,Pacifique,Fidji,7
2013-12-01,Pacifique,Fidji,2
2014-01-01,Pacifique,Fidji,4
2014-02-01,Pacifique,Fidji,4
2014-03-01,Pacifique,Fidji,4
2014-04-01,Pacifique,Fidji,4
2014-05-01,Pacifique,Fidji,8
2014-06-01,Pacifique,Fidji,9
2014-07-01,Pacifique,Fidji,13
2014-08-01,Pacifique,Fidji,18
2014-09-01,Pacifique,Fidji,9
2014-10-01,Pacifique,Fidji,14
2014-11-01,Pacifique,Fidji,21
2014-12-01,Pacifique,Fidji,16
2015-01-01,Pacifique,Fidji,3
2015-02-01,Pacifique,Fidji,12
2015-03-01,Pacifique,Fidji,8
2015-05-01,Pacifique,Fidji,8
2015-06-01,Pacifique,Fidji,3
2015-07-01,Pacifique,Fidji,7
2015-08-01,Pacifique,Fidji,13
2015-09-01,Pacifique,Fidji,7
2015-10-01,Pacifique,Fidji,22
2015-11-01,Pacifique,Fidji,13
2015-12-01,Pacifique,Fidji,6
2016-01-01,Pacifique,Fidji,1
2016-02-01,Pacifique,Fidji,9
2016-03-01,Pacifique,Fidji,7
2016-04-01,Pacifique,Fidji,16
2016-05-01,Pacifique,Fidji,11
2016-06-01,Pacifique,Fidji,5
2016-07-01,Pacifique,Fidji,11
2016-08-01,Pacifique,Fidji,7
2016-09-01,Pacifique,Fidji,9
2016-10-01,Pacifique,Fidji,11
2016-11-01,Pacifique,Fidji,3
2016-12-01,Pacifique,Fidji,4
2017-01-01,Pacifique,Fidji,24
2017-02-01,Pacifique,Fidji,5
2017-03-01,Pacifique,Fidji,28
2017-04-01,Pacifique,Fidji,11
2017-05-01,Pacifique,Fidji,8
2017-06-01,Pacifique,Fidji,11
2017-07-01,Pacifique,Fidji,4
2017-08-01,Pacifique,Fidji,9
2017-09-01,Pacifique,Fidji,8
2017-10-01,Pacifique,Fidji,8
2017-11-01,Pacifique,Fidji,10
2017-12-01,Pacifique,Fidji,3
2018-01-01,Pacifique,Fidji,1
2018-02-01,Pacifique,Fidji,4
2018-03-01,Pacifique,Fidji,14
2018-04-01,Pacifique,Fidji,29
2018-05-01,Pacifique,Fidji,1
2018-06-01,Pacifique,Fidji,1
2018-07-01,Pacifique,Fidji,13
2018-08-01,Pacifique,Fidji,25
2018-09-01,Pacifique,Fidji,4
2018-10-01,Pacifique,Fidji,9
2018-11-01,Pacifique,Fidji,7
2018-12-01,Pacifique,Fidji,1
2019-01-01,Pacifique,Fidji,2
2019-02-01,Pacifique,Fidji,15
2019-03-01,Pacifique,Fidji,3
2019-04-01,Pacifique,Fidji,4
2019-05-01,Pacifique,Fidji,4
2019-06-01,Pacifique,Fidji,5
2019-07-01,Pacifique,Fidji,4
2019-08-01,Pacifique,Fidji,18
2019-09-01,Pacifique,Fidji,8
2019-10-01,Pacifique,Fidji,3
2019-11-01,Pacifique,Fidji,8
2019-12-01,Pacifique,Fidji,1
2020-01-01,Pacifique,Fidji,3
2020-02-01,Pacifique,Fidji,15
2020-03-01,Pacifique,Fidji,4
2020-09-01,Pacifique,Fidji,2
2020-11-01,Pacifique,Fidji,1
2021-01-01,Pacifique,Fidji,1
2006-01-01,Pacifique,Nouvelle-Calédonie,333
2006-02-01,Pacifique,Nouvelle-Calédonie,224
